user_id,age,gender,location,city_tier,occupation,device_type,income_level,marital_status,has_kids,language,total_clicks_30d,total_likes_30d,total_shares_30d,avg_dwell_time,bounce_rate,cart_add_30d,search_count_30d,weekend_ratio,night_owl_score,morning_bird_score,app_open_daily,notif_click_rate,last_active_days,avg_session_depth,churn_prob,avg_ticket_size,max_item_spend,total_ltv,discount_affinity,premium_affinity,return_rate,cod_user,wallet_user,loyalty_points,membership_level,aff_electronics,aff_fashion,aff_fitness,aff_home,aff_beauty,aff_groceries,aff_books,aff_gaming,aff_lifestyle,aff_travel,profile_bio,top_searched_brand,buying_intent_score,last_search_query
USR_2505,22,Male,Mumbai,Tier 2,Teacher,Android,Medium,Married,1,Hindi,175,49,8,19.44,0.21,0,85,0.52,0.76,0.33,5,0.04,19,7,0.47,18746,49488,194861,0.37,0.18,0.03,0,1,3230,Platinum,0.88,0.49,0.04,0.74,0.28,0.53,0.51,0.48,0.5,0.91,"Teacher from Mumbai, loves Gaming. Frequent Android user.",Zara,0.16,Best Fashion products
USR_2506,54,Non-Binary,Kolkata,Tier 1,Student,Windows,Medium,Single,1,Hindi,240,96,4,179.34,0.25,17,19,0.25,0.8,0.03,10,0.47,2,9,0.48,1322,35580,439940,0.37,0.6,0.29,1,1,2542,Silver,0.34,0.28,0.9,0.76,0.71,0.26,0.03,0.32,0.21,0.34,"Student from Kolkata, loves Fitness. Frequent Windows user.",Apple,0.88,Best Gaming products
USR_2507,65,Non-Binary,Chennai,Tier 1,Entrepreneur,MacOS,Medium,Single,0,Hindi,47,28,13,196.65,0.23,6,35,0.2,0.64,0.62,3,0.29,14,9,0.23,11705,19808,201574,0.15,0.08,0.1,1,1,1114,Platinum,0.75,0.47,0.39,0.44,0.02,0.75,0.75,0.54,0.55,0.02,"Entrepreneur from Chennai, loves Fashion. Frequent MacOS user.",Samsung,0.93,Best Home Decor products
USR_2508,56,Non-Binary,Kolkata,Tier 1,Teacher,Windows,Medium,Single,1,Regional,105,21,10,299.99,0.39,5,10,0.87,0.58,0.71,10,0.25,11,2,0.67,22787,49004,151276,0.79,0.52,0.11,0,1,2623,Silver,0.15,0.16,0.58,0.9,0.02,0.97,0.81,0.1,0.64,0.02,"Teacher from Kolkata, loves Home Decor. Frequent Windows user.",Apple,0.71,Best Books products
USR_2509,31,Female,Mumbai,Tier 3,Artist,iOS,Ultra-High,Single,1,Regional,465,42,7,25.95,0.49,10,66,0.42,0.24,0.09,8,0.33,22,15,0.46,11030,48411,327297,0.45,0.3,0.22,1,0,575,Platinum,0.74,0.71,0.58,0.22,0.31,0.86,0.59,0.95,0.92,0.18,"Artist from Mumbai, loves Fitness. Frequent iOS user.",Apple,0.04,Best Tech products
USR_2510,58,Male,Pune,Tier 3,Doctor,Android,Medium,Married,0,Regional,54,40,4,118.52,0.53,15,30,0.84,0.2,0.9,13,0.01,30,18,0.77,15670,45959,491969,0.38,0.53,0.16,0,1,2564,Platinum,0.52,0.66,0.07,0.32,0.84,0.04,0.07,0.71,0.18,0.75,"Doctor from Pune, loves Beauty. Frequent Android user.",Samsung,0.45,Best Gaming products
USR_2511,24,Female,Delhi,Tier 3,Artist,MacOS,Ultra-High,Married,1,English,219,89,18,19.67,0.77,28,35,0.15,0.39,0.24,15,0.21,1,10,0.33,15630,47285,127072,0.25,0.38,0.21,1,0,4462,Free,0.83,0.09,0.16,0.94,0.36,0.82,0.25,0.54,0.96,0.11,"Artist from Delhi, loves Fitness. Frequent MacOS user.",Nike,0.81,Best Books products
USR_2512,53,Male,Chennai,Tier 3,Teacher,MacOS,Ultra-High,Married,0,Regional,67,97,5,196.54,0.42,3,91,0.54,0.15,0.2,1,0.44,23,13,0.04,21644,23651,376913,0.33,0.74,0.22,0,1,1091,Platinum,0.98,0.62,0.83,0.34,0.67,0.03,0.92,0.88,0.3,0.04,"Teacher from Chennai, loves Home Decor. Frequent MacOS user.",Zara,0.36,Best Fitness products
USR_2513,55,Male,Bangalore,Tier 1,Teacher,Android,Medium,Single,1,Hindi,19,43,20,25.73,0.15,4,68,0.39,0.07,0.85,2,0.49,23,3,0.4,9977,14919,183610,0.54,0.59,0.09,1,1,41,Platinum,0.4,0.21,0.2,1.0,0.03,0.52,0.26,0.21,0.35,0.65,"Teacher from Bangalore, loves Tech. Frequent Android user.",Nike,0.96,Best Fitness products
USR_2514,30,Female,Bangalore,Tier 2,Doctor,iOS,Low,Single,0,English,167,38,19,179.66,0.12,22,8,0.43,0.87,0.01,2,0.36,8,19,0.22,9789,19515,363023,0.72,0.76,0.25,0,1,1245,Gold,0.85,0.32,0.58,0.91,0.27,0.72,0.25,0.31,0.59,0.25,"Doctor from Bangalore, loves Gaming. Frequent iOS user.",Samsung,0.5,Best Books products
USR_2515,50,Male,Kolkata,Tier 2,Teacher,MacOS,Medium,Married,1,English,125,63,9,242.01,0.7,2,55,0.9,0.29,0.88,8,0.11,7,15,0.15,2185,21388,4829,0.21,0.9,0.24,1,1,4474,Gold,0.37,0.42,0.17,0.41,0.53,0.11,0.67,0.33,0.92,0.88,"Teacher from Kolkata, loves Gaming. Frequent MacOS user.",Samsung,0.52,Best Fashion products
USR_2516,31,Female,Mumbai,Tier 3,Software Engineer,Android,Low,Married,0,English,235,32,6,28.85,0.25,21,36,0.65,0.56,0.81,4,0.17,14,3,0.33,13556,42731,379094,0.52,0.55,0.28,0,0,4652,Gold,0.92,0.42,0.8,0.9,0.05,0.97,0.47,0.69,0.58,0.93,"Software Engineer from Mumbai, loves Fitness. Frequent Android user.",LG,0.53,Best Fashion products
USR_2517,55,Female,Chennai,Tier 3,Student,Windows,Ultra-High,Married,0,Hindi,66,88,4,144.09,0.59,27,19,0.18,0.97,0.77,12,0.27,29,5,0.16,3134,27736,159139,0.55,0.82,0.13,1,1,1014,Free,0.18,0.09,0.4,0.29,0.37,0.48,0.28,0.51,0.55,0.42,"Student from Chennai, loves Home Decor. Frequent Windows user.",LG,0.88,Best Fitness products
USR_2518,57,Female,Pune,Tier 1,Entrepreneur,iOS,Medium,Single,0,Regional,448,32,16,131.65,0.44,14,63,0.44,0.65,0.89,15,0.17,0,20,0.77,23060,39719,396788,0.84,0.75,0.24,0,1,2111,Platinum,0.45,0.61,0.52,0.83,0.85,0.26,0.76,0.47,0.54,0.88,"Entrepreneur from Pune, loves Tech. Frequent iOS user.",LG,0.41,Best Fitness products
USR_2519,41,Female,Mumbai,Tier 3,Artist,iOS,Ultra-High,Single,1,Hindi,98,94,7,238.52,0.63,16,40,0.89,0.38,0.54,4,0.48,9,17,0.08,14861,20034,492919,0.6,0.04,0.3,0,0,2152,Platinum,0.57,0.94,0.45,0.37,0.34,0.58,0.08,0.21,0.94,0.9,"Artist from Mumbai, loves Fashion. Frequent iOS user.",Apple,0.83,Best Fashion products
USR_2520,63,Non-Binary,Kolkata,Tier 3,Doctor,MacOS,Low,Married,0,English,289,17,1,186.5,0.62,0,76,0.78,0.44,0.14,11,0.42,12,8,0.63,8788,18290,80243,0.85,0.11,0.27,0,0,2449,Platinum,0.23,0.77,0.06,0.36,0.27,0.29,0.99,0.6,0.7,0.52,"Doctor from Kolkata, loves Home Decor. Frequent MacOS user.",Nike,0.04,Best Gaming products
USR_2521,18,Non-Binary,Delhi,Tier 1,Doctor,Android,Low,Married,0,Hindi,262,9,9,32.25,0.77,8,70,0.31,0.97,0.16,8,0.05,21,12,0.96,15353,25252,176761,0.28,0.52,0.04,1,0,1211,Silver,0.26,0.92,0.77,0.33,0.33,0.43,0.3,0.09,0.97,0.37,"Doctor from Delhi, loves Fashion. Frequent Android user.",Apple,0.07,Best Gaming products
USR_2522,26,Female,Bangalore,Tier 1,Teacher,Windows,Ultra-High,Married,0,Hindi,373,11,5,147.42,0.17,27,20,0.33,0.87,0.33,12,0.42,26,19,0.89,13302,15462,104168,0.51,0.99,0.28,1,1,3069,Platinum,0.31,0.66,0.12,0.08,0.61,0.83,0.11,0.56,0.22,0.06,"Teacher from Bangalore, loves Tech. Frequent Windows user.",Zara,0.05,Best Gaming products
USR_2523,54,Female,Pune,Tier 1,Student,MacOS,Medium,Single,1,Regional,449,31,9,38.64,0.7,25,72,0.65,0.07,0.11,15,0.3,3,16,0.33,12399,28266,190230,0.77,0.32,0.2,1,1,1875,Free,0.89,0.36,0.9,0.54,0.19,0.17,0.66,0.59,0.88,0.72,"Student from Pune, loves Beauty. Frequent MacOS user.",Zara,0.99,Best Gaming products
USR_2524,61,Non-Binary,Kolkata,Tier 3,Software Engineer,iOS,Low,Single,1,English,265,26,17,275.21,0.27,14,96,0.38,0.03,0.22,3,0.28,20,8,0.45,826,47631,415365,0.33,0.63,0.24,0,1,4404,Gold,0.93,0.9,0.25,0.21,0.4,0.35,0.38,0.39,0.71,0.57,"Software Engineer from Kolkata, loves Home Decor. Frequent iOS user.",LG,0.01,Best Fitness products
USR_2525,39,Non-Binary,Mumbai,Tier 2,Teacher,iOS,Low,Single,1,English,25,89,13,265.69,0.57,23,80,0.18,0.31,0.57,1,0.37,7,1,0.78,25000,47103,308423,0.64,0.18,0.29,1,0,2694,Free,0.56,0.37,0.99,0.5,0.3,0.93,0.05,0.38,0.04,0.46,"Teacher from Mumbai, loves Books. Frequent iOS user.",Nike,0.01,Best Gaming products
USR_2526,36,Non-Binary,Chennai,Tier 3,Entrepreneur,MacOS,Ultra-High,Single,0,English,26,41,11,83.01,0.29,30,48,0.68,0.64,0.94,1,0.37,1,3,0.25,12285,31905,61466,0.44,0.99,0.27,1,0,2128,Gold,0.56,0.76,0.66,0.84,0.49,0.76,0.57,0.72,0.65,0.74,"Entrepreneur from Chennai, loves Fashion. Frequent MacOS user.",LG,0.18,Best Home Decor products
USR_2527,56,Male,Chennai,Tier 3,Entrepreneur,Android,Low,Married,1,Regional,77,7,5,147.14,0.66,3,74,0.44,0.99,0.56,2,0.21,14,14,0.28,23098,37582,357242,0.78,0.97,0.1,0,1,3020,Gold,0.95,0.19,0.67,0.78,0.74,0.56,0.0,0.03,0.14,0.59,"Entrepreneur from Chennai, loves Gaming. Frequent Android user.",Samsung,0.86,Best Fashion products
USR_2528,33,Male,Mumbai,Tier 3,Teacher,iOS,Medium,Single,1,Regional,203,58,6,228.91,0.39,4,51,0.32,0.39,0.07,13,0.01,10,4,0.62,17786,38510,108392,0.49,0.4,0.21,1,1,176,Gold,0.92,0.93,0.31,0.12,0.83,0.4,0.52,0.49,0.3,0.69,"Teacher from Mumbai, loves Home Decor. Frequent iOS user.",LG,0.04,Best Books products
USR_2529,56,Male,Pune,Tier 3,Student,iOS,Ultra-High,Single,0,Hindi,259,88,12,143.22,0.49,22,39,0.34,0.54,0.76,5,0.12,29,19,0.12,15092,22690,15816,0.72,0.97,0.25,0,0,1187,Silver,0.43,0.22,0.11,0.74,0.57,0.19,0.47,0.13,0.87,0.15,"Student from Pune, loves Home Decor. Frequent iOS user.",Samsung,0.4,Best Gaming products
USR_2530,38,Female,Chennai,Tier 1,Artist,Windows,Low,Single,1,Hindi,171,30,0,60.25,0.58,3,64,0.64,0.02,0.59,12,0.03,13,19,0.03,4954,35197,352280,0.38,0.14,0.18,0,0,1987,Platinum,0.41,0.91,0.57,0.1,0.62,0.42,0.16,0.62,0.5,0.41,"Artist from Chennai, loves Beauty. Frequent Windows user.",Nike,0.12,Best Fashion products
USR_2531,44,Non-Binary,Delhi,Tier 3,Entrepreneur,iOS,Low,Single,1,Regional,62,37,4,146.13,0.11,16,59,0.7,0.72,0.81,14,0.1,11,3,0.78,16525,39903,484465,0.84,0.1,0.01,1,1,3699,Free,0.16,0.22,0.56,0.5,0.41,0.06,0.11,0.62,0.23,0.69,"Entrepreneur from Delhi, loves Fitness. Frequent iOS user.",Zara,0.43,Best Home Decor products
USR_2532,46,Female,Bangalore,Tier 3,Entrepreneur,Windows,Medium,Married,0,English,400,74,1,230.24,0.2,8,86,0.3,0.18,0.15,5,0.26,7,14,0.21,6120,28922,420126,0.2,0.98,0.02,1,1,4822,Platinum,0.29,0.86,0.58,0.75,0.87,0.62,0.78,0.0,0.37,0.78,"Entrepreneur from Bangalore, loves Tech. Frequent Windows user.",Nike,0.52,Best Gaming products
USR_2533,52,Female,Kolkata,Tier 3,Software Engineer,MacOS,Low,Single,0,English,457,18,2,88.22,0.16,5,71,0.8,0.44,0.08,14,0.47,18,6,0.17,15614,43613,169523,0.85,0.56,0.15,1,0,2397,Gold,0.44,0.16,0.65,0.38,0.98,0.13,0.41,0.29,0.02,0.06,"Software Engineer from Kolkata, loves Gaming. Frequent MacOS user.",Nike,0.46,Best Home Decor products
USR_2534,46,Non-Binary,Kolkata,Tier 2,Student,MacOS,High,Single,0,English,158,73,10,77.18,0.49,2,53,0.59,0.47,0.2,15,0.27,28,7,0.71,7616,33060,124605,0.77,0.01,0.29,1,1,1804,Gold,0.09,0.54,0.15,0.91,0.51,0.23,0.88,0.89,0.66,0.39,"Student from Kolkata, loves Fitness. Frequent MacOS user.",Nike,0.89,Best Beauty products
USR_2535,31,Non-Binary,Chennai,Tier 1,Artist,Android,Medium,Married,0,Regional,19,66,13,14.03,0.33,30,69,0.5,0.35,0.29,2,0.4,22,15,0.34,15136,45670,235332,0.6,0.88,0.19,0,1,407,Free,0.62,0.41,0.67,0.87,0.74,0.03,0.38,0.55,0.72,0.87,"Artist from Chennai, loves Home Decor. Frequent Android user.",LG,0.63,Best Fashion products
USR_2536,37,Non-Binary,Delhi,Tier 3,Teacher,Android,Medium,Married,1,English,257,15,7,194.16,0.45,7,27,0.28,0.11,0.04,13,0.44,28,10,0.2,6018,19960,446119,0.77,0.86,0.27,0,0,4065,Free,0.54,0.75,0.69,0.74,0.34,0.59,0.6,0.86,0.73,0.6,"Teacher from Delhi, loves Home Decor. Frequent Android user.",LG,0.48,Best Fashion products
USR_2537,56,Non-Binary,Bangalore,Tier 1,Software Engineer,Windows,Ultra-High,Single,0,Regional,73,27,17,124.88,0.6,2,49,0.57,0.12,0.51,1,0.33,7,20,0.22,16694,19706,121964,0.22,0.8,0.29,1,1,2106,Free,0.6,0.01,0.29,0.66,0.5,0.33,0.99,0.28,0.62,0.29,"Software Engineer from Bangalore, loves Tech. Frequent Windows user.",LG,0.81,Best Fitness products
USR_2538,32,Male,Chennai,Tier 3,Student,iOS,Ultra-High,Single,1,Hindi,419,1,16,95.24,0.75,24,71,0.43,0.12,0.56,10,0.14,2,19,0.38,443,5547,451188,0.11,0.27,0.05,0,1,1688,Platinum,0.62,0.34,0.75,0.8,0.75,0.27,0.09,0.47,0.29,0.41,"Student from Chennai, loves Fashion. Frequent iOS user.",LG,0.76,Best Fashion products
USR_2539,62,Male,Kolkata,Tier 3,Software Engineer,Windows,High,Married,0,English,286,11,9,158.51,0.22,18,83,0.74,0.18,0.09,8,0.26,22,7,0.39,13958,34280,21436,0.75,0.61,0.17,1,0,3996,Silver,0.99,0.4,0.71,0.77,0.84,0.62,0.53,0.95,0.83,0.49,"Software Engineer from Kolkata, loves Gaming. Frequent Windows user.",Nike,0.56,Best Tech products
USR_2540,41,Non-Binary,Hyderabad,Tier 2,Teacher,MacOS,Medium,Single,0,English,128,67,11,215.71,0.19,9,51,0.81,0.1,0.5,7,0.18,3,8,0.96,729,37293,410953,0.16,0.92,0.1,1,0,2019,Silver,0.03,0.43,0.4,0.61,0.4,0.63,0.8,0.61,0.61,0.21,"Teacher from Hyderabad, loves Fashion. Frequent MacOS user.",Samsung,0.54,Best Gaming products
USR_2541,59,Female,Chennai,Tier 1,Student,Android,Ultra-High,Single,1,English,390,72,7,11.55,0.3,10,28,0.71,0.3,0.38,7,0.43,29,4,0.61,17908,23820,293747,0.58,0.86,0.27,1,0,4334,Gold,0.53,0.02,0.82,0.07,0.51,0.64,0.69,0.86,0.87,0.95,"Student from Chennai, loves Fitness. Frequent Android user.",Zara,0.88,Best Fashion products
USR_2542,24,Non-Binary,Pune,Tier 1,Doctor,Android,Medium,Single,1,Hindi,347,55,0,194.93,0.17,0,77,0.29,0.93,0.65,10,0.09,1,18,0.3,23768,23938,443246,0.26,0.67,0.01,1,0,3199,Platinum,0.59,0.23,0.91,0.7,0.93,0.27,0.34,0.84,0.55,0.73,"Doctor from Pune, loves Beauty. Frequent Android user.",LG,0.63,Best Home Decor products
USR_2543,39,Female,Kolkata,Tier 2,Software Engineer,MacOS,High,Single,1,English,411,90,1,107.75,0.77,9,22,0.47,0.5,0.62,9,0.13,4,11,0.31,24635,25007,155978,0.37,0.87,0.12,1,1,2888,Gold,0.47,0.49,0.84,0.64,0.44,0.81,0.93,0.59,0.43,0.88,"Software Engineer from Kolkata, loves Beauty. Frequent MacOS user.",Nike,0.74,Best Gaming products
USR_2544,54,Male,Pune,Tier 2,Entrepreneur,Windows,Medium,Single,0,Regional,122,84,11,214.73,0.76,25,46,0.63,0.49,0.19,14,0.3,26,10,0.56,17962,43556,341568,0.47,0.48,0.02,0,1,3580,Free,0.6,0.66,0.29,0.14,0.25,0.48,0.16,0.36,0.89,0.05,"Entrepreneur from Pune, loves Beauty. Frequent Windows user.",Samsung,0.66,Best Beauty products
USR_2545,61,Female,Delhi,Tier 3,Doctor,MacOS,Medium,Single,0,Hindi,75,36,13,7.16,0.7,13,60,0.86,0.49,0.34,2,0.17,4,9,0.18,18683,21920,27803,0.35,0.88,0.1,0,1,2081,Gold,0.02,0.31,0.72,0.49,0.63,0.73,0.71,0.82,0.55,0.56,"Doctor from Delhi, loves Beauty. Frequent MacOS user.",Samsung,0.15,Best Gaming products
USR_2546,19,Male,Kolkata,Tier 2,Entrepreneur,MacOS,Low,Single,1,Hindi,15,18,4,25.53,0.61,22,61,0.88,0.5,0.38,11,0.43,20,19,0.78,5984,16387,200974,0.72,0.62,0.07,0,0,2294,Platinum,0.94,0.6,0.8,0.34,0.73,0.2,0.07,0.16,0.81,0.42,"Entrepreneur from Kolkata, loves Books. Frequent MacOS user.",Nike,0.17,Best Fitness products
USR_2547,46,Non-Binary,Hyderabad,Tier 1,Artist,iOS,High,Single,1,English,293,70,14,153.48,0.2,18,12,0.4,0.72,0.01,2,0.49,29,2,0.16,3200,40341,228002,0.64,0.46,0.02,0,0,1352,Silver,0.61,0.47,0.48,0.87,0.31,0.5,0.92,0.31,0.66,0.35,"Artist from Hyderabad, loves Fitness. Frequent iOS user.",Nike,0.17,Best Home Decor products
USR_2548,56,Non-Binary,Hyderabad,Tier 1,Teacher,MacOS,Medium,Married,0,Hindi,417,88,4,52.65,0.77,14,74,0.84,0.34,0.63,3,0.27,13,20,0.58,6764,40712,486857,0.23,0.43,0.2,0,1,805,Free,0.43,0.75,0.37,0.81,0.41,0.96,0.14,0.27,0.48,0.38,"Teacher from Hyderabad, loves Home Decor. Frequent MacOS user.",LG,0.88,Best Books products
USR_2549,49,Male,Hyderabad,Tier 3,Software Engineer,MacOS,Ultra-High,Married,0,Regional,57,74,10,217.14,0.41,22,34,0.58,0.64,0.52,2,0.47,6,9,0.52,753,34412,238816,0.77,0.91,0.08,0,1,1795,Gold,0.32,0.79,0.53,0.61,0.83,0.6,0.22,0.97,0.66,0.76,"Software Engineer from Hyderabad, loves Home Decor. Frequent MacOS user.",Zara,0.45,Best Books products
USR_2550,39,Male,Mumbai,Tier 3,Teacher,MacOS,Ultra-High,Married,1,Hindi,478,32,6,231.01,0.4,7,72,0.41,0.48,0.29,6,0.17,5,10,0.17,16604,33216,78752,0.84,0.44,0.07,1,0,641,Platinum,0.4,0.48,0.93,0.49,0.98,0.44,0.29,0.8,0.41,0.6,"Teacher from Mumbai, loves Books. Frequent MacOS user.",Apple,0.7,Best Beauty products
USR_2551,51,Non-Binary,Kolkata,Tier 2,Entrepreneur,iOS,Ultra-High,Married,1,Hindi,457,85,6,114.46,0.35,6,95,0.66,0.01,0.8,2,0.24,7,15,0.84,6945,25470,124762,0.28,0.91,0.05,1,0,58,Free,0.3,1.0,0.46,0.81,0.53,0.87,0.19,0.38,0.36,0.17,"Entrepreneur from Kolkata, loves Gaming. Frequent iOS user.",Zara,0.71,Best Beauty products
USR_2552,45,Non-Binary,Delhi,Tier 2,Software Engineer,iOS,High,Married,0,English,329,3,19,177.48,0.7,16,9,0.61,0.35,0.87,1,0.07,7,5,0.02,19028,34965,54850,0.66,0.31,0.27,0,0,76,Platinum,0.13,0.68,0.1,0.15,0.89,0.05,0.39,0.78,0.96,0.02,"Software Engineer from Delhi, loves Gaming. Frequent iOS user.",Nike,0.9,Best Books products
USR_2553,32,Non-Binary,Kolkata,Tier 3,Student,iOS,Ultra-High,Married,1,English,454,10,20,23.09,0.15,13,91,0.65,0.92,0.17,14,0.17,5,14,0.49,14779,31454,169291,0.75,0.48,0.15,1,1,76,Platinum,0.5,0.64,0.41,0.17,0.27,0.4,0.42,0.41,0.73,0.89,"Student from Kolkata, loves Books. Frequent iOS user.",Zara,0.71,Best Beauty products
USR_2554,65,Non-Binary,Hyderabad,Tier 1,Teacher,MacOS,Low,Married,1,Regional,254,93,9,14.53,0.72,7,70,0.75,0.57,0.41,3,0.35,24,8,0.54,1367,18988,483179,0.75,0.32,0.1,0,1,1626,Silver,0.6,0.56,0.6,0.1,0.88,0.98,0.62,0.82,0.2,0.13,"Teacher from Hyderabad, loves Tech. Frequent MacOS user.",Zara,0.96,Best Gaming products
USR_2555,36,Male,Pune,Tier 2,Teacher,Android,Medium,Single,0,Regional,482,63,20,209.84,0.71,24,10,0.27,0.88,0.26,13,0.1,3,8,0.93,15143,43521,436242,0.36,0.82,0.03,1,1,4543,Gold,0.31,0.74,0.86,0.08,0.99,0.66,0.09,0.75,0.34,0.06,"Teacher from Pune, loves Gaming. Frequent Android user.",Samsung,0.25,Best Gaming products
USR_2556,54,Male,Delhi,Tier 3,Teacher,Android,Medium,Single,0,Regional,118,14,11,146.55,0.76,29,48,0.5,0.52,0.01,5,0.36,23,2,0.49,16022,27452,61461,0.83,0.5,0.09,0,0,767,Gold,0.67,0.79,0.06,0.83,0.93,0.35,0.64,0.74,0.1,0.27,"Teacher from Delhi, loves Tech. Frequent Android user.",Nike,0.97,Best Tech products
USR_2557,54,Male,Mumbai,Tier 1,Student,MacOS,Ultra-High,Married,1,Regional,257,95,19,248.99,0.72,15,45,0.32,0.6,0.56,2,0.33,18,18,0.92,20837,42160,346261,0.6,0.02,0.16,1,0,1303,Platinum,0.63,0.88,0.37,0.75,0.25,0.3,0.43,0.34,0.8,0.56,"Student from Mumbai, loves Fitness. Frequent MacOS user.",Apple,0.45,Best Fitness products
USR_2558,50,Female,Mumbai,Tier 2,Artist,MacOS,Low,Single,0,English,461,95,14,203.57,0.61,18,100,0.24,0.18,0.89,15,0.03,5,9,0.55,17484,33488,124118,0.77,0.82,0.05,0,1,4802,Platinum,0.21,0.85,0.85,0.93,0.88,0.05,0.84,0.51,0.12,0.88,"Artist from Mumbai, loves Fashion. Frequent MacOS user.",Nike,0.9,Best Gaming products
USR_2559,42,Non-Binary,Mumbai,Tier 3,Software Engineer,MacOS,Low,Married,1,Regional,23,57,9,126.42,0.58,4,82,0.49,0.34,0.79,6,0.44,22,17,0.17,7852,10044,52319,0.4,0.28,0.26,1,1,2778,Gold,0.83,0.98,0.49,0.58,0.22,0.78,0.15,0.65,0.9,0.37,"Software Engineer from Mumbai, loves Fashion. Frequent MacOS user.",Apple,0.54,Best Books products
USR_2560,20,Female,Chennai,Tier 3,Teacher,Windows,Medium,Married,1,Hindi,113,90,10,105.55,0.13,29,62,0.42,0.15,0.39,4,0.08,3,14,0.25,1996,6195,297224,0.49,0.64,0.09,1,1,2693,Silver,0.71,0.89,0.41,0.49,0.7,0.37,0.97,0.71,0.26,0.88,"Teacher from Chennai, loves Tech. Frequent Windows user.",Nike,0.09,Best Gaming products
USR_2561,56,Female,Delhi,Tier 3,Entrepreneur,Windows,Low,Married,0,Regional,216,95,19,171.44,0.62,16,27,0.56,0.54,0.43,10,0.42,9,7,0.59,452,20874,314276,0.62,0.57,0.01,0,0,774,Platinum,0.76,0.68,0.67,0.6,0.49,0.43,0.86,0.78,0.65,0.51,"Entrepreneur from Delhi, loves Home Decor. Frequent Windows user.",Samsung,0.24,Best Books products
USR_2562,53,Female,Delhi,Tier 3,Entrepreneur,iOS,High,Single,1,English,221,14,1,217.98,0.64,3,84,0.49,0.64,0.68,2,0.12,11,4,0.4,736,31905,129878,0.62,0.88,0.04,1,0,2986,Gold,0.9,0.33,0.5,0.42,0.97,0.73,0.6,0.08,0.26,0.49,"Entrepreneur from Delhi, loves Home Decor. Frequent iOS user.",Samsung,0.66,Best Fitness products
USR_2563,18,Male,Pune,Tier 1,Software Engineer,MacOS,Ultra-High,Married,0,Hindi,181,37,17,177.36,0.25,29,94,0.27,0.65,0.23,13,0.27,3,9,0.69,13096,18751,138690,0.23,0.72,0.16,0,0,3768,Free,0.47,0.1,0.37,0.71,0.05,0.04,0.37,0.05,0.78,0.22,"Software Engineer from Pune, loves Books. Frequent MacOS user.",Nike,0.8,Best Fashion products
USR_2564,52,Female,Kolkata,Tier 2,Entrepreneur,Android,Low,Married,0,Regional,33,97,10,132.39,0.18,7,47,0.52,0.26,0.32,5,0.07,13,1,0.56,14854,44461,148387,0.7,0.23,0.04,1,1,2252,Silver,0.75,0.77,0.1,0.52,0.92,0.01,0.41,0.22,0.52,0.69,"Entrepreneur from Kolkata, loves Fitness. Frequent Android user.",Apple,0.74,Best Tech products
USR_2565,42,Non-Binary,Chennai,Tier 2,Entrepreneur,MacOS,High,Married,0,Regional,323,39,19,152.9,0.6,0,12,0.86,0.24,0.56,7,0.45,1,19,0.61,8786,16159,173874,0.72,0.04,0.0,1,1,3395,Free,0.01,0.05,0.65,0.25,0.95,0.55,0.42,0.36,0.08,0.26,"Entrepreneur from Chennai, loves Books. Frequent MacOS user.",Samsung,0.38,Best Beauty products
USR_2566,28,Female,Mumbai,Tier 1,Artist,iOS,Ultra-High,Married,0,English,298,66,3,251.48,0.48,19,5,0.71,0.49,0.07,8,0.22,21,3,0.57,8246,38110,445615,0.29,0.65,0.15,0,0,4045,Gold,0.14,0.99,0.72,0.27,0.28,0.26,0.1,0.7,0.93,0.92,"Artist from Mumbai, loves Beauty. Frequent iOS user.",Nike,0.68,Best Fitness products
USR_2567,32,Female,Chennai,Tier 3,Doctor,Windows,Medium,Married,0,Regional,103,82,15,161.3,0.18,4,16,0.8,0.17,1.0,6,0.14,18,17,0.75,12246,22013,463748,0.48,0.52,0.13,1,0,1994,Gold,0.37,0.38,0.38,0.74,0.95,0.9,0.97,0.97,0.6,0.59,"Doctor from Chennai, loves Fitness. Frequent Windows user.",LG,0.08,Best Beauty products
USR_2568,36,Female,Delhi,Tier 3,Software Engineer,iOS,Medium,Single,0,Hindi,93,1,2,117.35,0.64,1,44,0.24,0.85,0.32,11,0.08,16,8,0.26,11143,42415,40537,0.12,0.01,0.11,0,0,3463,Free,0.23,0.47,0.77,0.03,0.34,0.05,0.46,0.8,0.94,0.82,"Software Engineer from Delhi, loves Books. Frequent iOS user.",Nike,0.3,Best Home Decor products
USR_2569,47,Non-Binary,Bangalore,Tier 1,Student,Windows,Medium,Married,0,Regional,265,42,15,10.65,0.6,23,59,0.63,0.67,0.43,3,0.01,28,7,0.84,9329,43104,485967,0.56,0.56,0.11,0,0,1414,Silver,0.39,0.89,0.29,0.2,0.26,0.92,0.21,0.13,0.71,0.85,"Student from Bangalore, loves Books. Frequent Windows user.",Apple,0.91,Best Fashion products
USR_2570,22,Male,Mumbai,Tier 1,Doctor,MacOS,Medium,Single,1,Regional,385,58,1,218.4,0.47,14,78,0.73,0.95,0.04,10,0.04,1,8,0.04,7124,18719,26175,0.62,0.81,0.1,1,1,2933,Platinum,0.29,0.93,0.5,0.88,0.1,0.05,0.93,0.49,0.94,0.06,"Doctor from Mumbai, loves Beauty. Frequent MacOS user.",Nike,0.81,Best Fitness products
